TAIL_NUMBER,AVG_DELAY,PROPAGATION_COUNT,TOTAL_FLIGHTS
N813SK,6.582781456953643,18,302
N33286,21.46268656716418,18,134
N821AW,6.525179856115108,18,278
N30401,22.967391304347824,18,92
N479AA,17.46153846153846,18,234
N784SK,27.806451612903224,18,93
N536UW,9.575510204081633,18,245
N535UW,7.6722689075630255,18,238
N3757D,17.23404255319149,18,141
N12135,7.8034934497816595,18,229
N69818,13.55440414507772,18,193
N39728,22.066666666666666,18,150
N7717D,12.179310344827586,18,145
N509UA,20.462962962962962,18,162
N403UA,14.545454545454545,18,176
N510UW,8.03448275862069,18,174
N530VA,8.402912621359222,18,206
N838AW,8.725,18,240
N3733Z,10.823170731707316,18,164
N458UA,12.436046511627907,18,172
N427UA,10.346153846153847,18,208
N826AW,6.570833333333334,18,240
N708UW,6.181102362204724,18,254
N587JB,12.126126126126126,18,111
N8613K,8.350180505415162,18,277
N3DAAA,9.634285714285713,18,175
N432UA,13.188311688311689,18,154
N8607M,6.132616487455197,18,279
N3JMAA,6.955056179775281,18,178
N3CXAA,6.068421052631579,18,190
N37253,8.647668393782384,18,193
N14250,16.921212121212122,18,165
N996DL,5.143344709897611,18,293
N3JKAA,10.53048780487805,18,164
N14543,11.474074074074075,18,135
N69824,15.035714285714286,18,168
N448UA,11.233160621761659,18,193
N486UA,13.56441717791411,18,163
N34222,16.392265193370164,18,181
N37471,14.23030303030303,18,165
N16999,3.7134146341463414,18,328
N587NK,14.194214876033058,18,242
N38446,14.554794520547945,18,146
N3DTAA,11.965317919075144,18,173
N825SK,5.829032258064516,18,310
N8632A,6.589743589743589,18,273
N716UW,6.111969111969112,18,259
N5BRAA,36.371428571428574,18,105
N436UA,11.014423076923077,18,208
N17115,6.126923076923077,18,260
N725UW,4.5130111524163565,18,269
N726SK,9.439024390243903,18,246
N595AA,7.7384615384615385,18,195
N825AW,2.7941176470588234,18,306
N803AW,7.781818181818182,18,220
N38417,14.96,18,150
N488UA,13.671717171717171,18,198
N727TW,12.483660130718954,18,153
N847VA,12.649484536082474,18,194
N918DL,6.935779816513762,18,327
N371NB,10.164444444444445,18,225
N37427,12.798850574712644,18,174
N4WNAA,11.955752212389381,18,226
N906AT,5.970509383378016,18,373
N3CMAA,14.406666666666666,18,150
N3BVAA,15.89119170984456,18,193
N662AW,7.738095238095238,18,210
N177US,11.31,18,200
N421UA,14.705,18,200
N4XNAA,13.848979591836734,18,245
N4XYAA,8.525291828793774,18,257
N745SW,10.344978165938864,18,229
N913US,6.5928571428571425,18,280
N36472,13.023121387283236,18,173
N918DE,12.42517006802721,18,294
N16703,14.833333333333334,18,168
N3BRAA,11.987096774193548,18,155
N353NW,9.471111111111112,18,225
N823AW,6.976470588235294,18,255
N991DL,10.83271375464684,18,269
N279JB,7.924242424242424,18,198
N75436,13.049079754601227,18,163
N947DN,7.258785942492013,18,313
N645JB,12.982658959537572,18,173
N4XCAA,7.124481327800829,17,241
N102UW,8.149019607843137,17,255
N939DL,8.546583850931677,17,322
N637NK,16.073170731707318,17,164
N329NB,7.944055944055944,17,286
N813UA,8.777777777777779,17,216
N180US,10.117647058823529,17,238
N348NB,14.32420091324201,17,219
N844VA,10.301020408163266,17,196
N3JHAA,10.708542713567839,17,199
N959DN,5.810714285714286,17,280
N913DE,7.700892857142857,17,224
N108UW,12.382608695652173,17,230
N501AA,7.7790262172284645,17,267
N16701,16.428571428571427,17,161
N163US,9.29050279329609,17,179
N17128,34.78313253012048,17,83
N78501,12.744444444444444,17,180
N11119,3.9345454545454546,17,275
N17146,13.417004048582996,17,247
N940DL,7.381944444444445,17,288
N3742C,14.135483870967741,17,155
N381DN,11.21830985915493,17,142
N18223,17.24203821656051,17,157
N805UA,11.846491228070175,17,228
N479UA,8.846511627906978,17,215
N332NB,8.715302491103202,17,281
N794AS,2.7357859531772575,17,299
N33714,19.5,17,178
N990AT,5.642857142857143,17,364
N638VA,19.08125,17,160
N993DL,8.58052434456929,17,267
N962DN,10.91566265060241,17,249
N912UY,4.827838827838828,17,273
N4YJAA,7.45816733067729,17,251
N162PQ,6.473484848484849,17,264
N3KGAA,6.471204188481676,17,191
N493AA,6.223880597014926,17,268
N3LVAA,11.976415094339623,17,212
N503AA,4.966542750929368,17,269
N964DL,5.242902208201893,17,317
N4YBAA,6.595330739299611,17,257
N809CA,8.136942675159236,17,314
N17524,3.3664596273291925,17,322
N14117,11.987951807228916,17,249
N3773D,20.493150684931507,17,146
N581AA,6.017064846416382,17,293
N426SW,3.212041884816754,17,382
N3CCAA,17.236363636363638,17,165
N13124,5.697183098591549,17,284
N569AA,7.976744186046512,17,215
N8933B,8.080357142857142,17,224
N236WN,6.391304347826087,17,322
N75428,15.53191489361702,17,141
N37298,17.403361344537814,17,119
N75435,16.68125,17,160
N362NW,6.91015625,17,256
N455UA,19.565714285714286,17,175
N372NW,13.888324873096447,17,197
N418UA,14.072916666666666,17,192
N417UA,14.48076923076923,17,156
N225AG,12.68421052631579,17,171
N959AT,6.194202898550724,17,345
N611SK,1.7191780821917808,17,292
N857AA,13.382352941176471,17,204
N3734B,4.85625,17,160
N69816,17.548192771084338,17,166
N3BLAA,13.38993710691824,17,159
N250AY,17.085365853658537,17,82
N8601C,11.53287197231834,17,289
N128UW,7.4937759336099585,17,241
N705UW,5.930131004366812,17,229
N718SK,7.087912087912088,17,273
N8633A,7.268456375838926,17,298
N8638A,6.158075601374571,17,291
N8631A,6.650557620817844,17,269
N3EHAA,27.966442953020135,17,149
N3ELAA,16.228395061728396,17,162
N437SW,5.345714285714286,17,350
N713AS,0.250996015936255,17,251
N8646B,6.021052631578947,17,285
N438UA,10.673684210526316,17,190
N3DFAA,10.88888888888889,17,180
N3ERAA,8.419540229885058,17,174
N14204,8.905405405405405,17,222
N26549,5.480712166172107,17,337
N919DL,9.970684039087947,17,307
N73860,18.686131386861312,17,137
N26141,4.10064935064935,17,308
N26123,25.78481012658228,17,79
N430SW,14.814814814814815,17,378
N27421,16.647435897435898,17,156
N8602F,7.4,17,270
N945DN,8.732441471571907,17,299
N37464,10.639240506329115,17,158
N77510,14.029411764705882,17,170
N318NB,8.46124031007752,17,258
N626VA,9.53191489361702,17,188
N943JB,13.525641025641026,17,156
N39450,14.318181818181818,17,154
N542US,7.254071661237785,17,307
N531JB,10.333333333333334,17,174
N923AT,9.641176470588235,17,170
N524SW,11.226415094339623,17,106
N540US,5.918238993710692,17,318
N322US,10.061111111111112,17,180
N77520,12.617142857142857,17,175
N548UW,8.438775510204081,17,196
N463SW,3.065934065934066,17,273
N3AXAA,10.362068965517242,17,174
N8303R,4.9884615384615385,17,260
N923DL,12.857142857142858,17,196
N551NW,6.448398576512456,17,281
N462UA,12.208121827411167,17,197
N8301J,6.142857142857143,17,266
N623VA,18.888198757763973,17,161
N73406,37.27272727272727,16,77
N73291,14.325301204819278,16,166
N760SW,6.77456647398844,16,346
N114UW,7.090047393364929,16,211
N834AW,7.472324723247232,16,271
N3EVAA,13.076470588235294,16,170
N772UA,19.83050847457627,16,118
N916DL,12.635687732342008,16,269
N111US,8.962790697674418,16,215
N105UW,11.93953488372093,16,215
N3EPAA,5.325123152709359,16,203
N3DGAA,16.760479041916167,16,167
N3DHAA,15.245033112582782,16,151
N804AW,10.094674556213018,16,169
N842VA,14.223350253807107,16,197
N3HJAA,10.65,16,180
N3EMAA,10.172972972972973,16,185
N999DN,8.082706766917294,16,266
N715UW,7.483739837398374,16,246
N3768,16.189349112426036,16,169
N673AE,116.34782608695652,16,23
N706TW,11.236363636363636,16,165
N3758Y,13.261146496815286,16,157
N3HBAA,11.308988764044944,16,178
N3GYAA,18.51829268292683,16,164
N66808,14.685483870967742,16,124
N810SK,9.477272727272727,16,264
N76514,12.968553459119496,16,159
N15527,5.123123123123123,16,333
N76515,10.359477124183007,16,153
N130SY,14.85,16,100
N16709,20.557142857142857,16,140
N76517,12.611428571428572,16,175
N76519,16.74705882352941,16,170
N921EV,10.408888888888889,16,225
N76529,18.90066225165563,16,151
N75429,13.301136363636363,16,176
N12218,13.442528735632184,16,174
N840AW,7.120171673819742,16,233
N014AA,14.60483870967742,16,124
N769US,8.493877551020407,16,245
N835AW,5.44206008583691,16,233
N922AT,6.749152542372881,16,295
N3EBAA,7.633879781420765,16,183
N703AS,4.120274914089347,16,291
N979DL,13.158730158730158,16,126
N3GSAA,12.784431137724551,16,167
N7719A,6.915384615384616,16,260
N821SK,2.9837662337662336,16,308
N81449,12.552631578947368,16,152
N846VA,6.161764705882353,16,204
N801AW,5.621621621621622,16,259
N17139,24.444444444444443,16,81
N426UA,11.234375,16,128
N587UW,7.548387096774194,16,248
N8655D,6.239583333333333,16,288
N589JB,16.496688741721854,16,151
N598AA,22.28448275862069,16,232
N8637A,5.915441176470588,16,272
N5CAAA,39.27731092436975,16,119
N8620H,6.95985401459854,16,274
N8619F,9.98611111111111,16,288
N26208,12.111764705882353,16,170
N602AW,11.93867924528302,16,212
N951DL,9.467391304347826,16,276
N857MQ,28.836363636363636,16,55
N875AS,4.964705882352941,16,340
N21723,15.098765432098766,16,162
N373DA,12.99438202247191,16,178
N956AT,6.9405940594059405,16,303
N201AA,9.26027397260274,16,219
N200WN,6.5130111524163565,16,269
N404UA,14.673333333333334,16,150
N401UA,10.022099447513812,16,181
N400WN,11.818181818181818,16,253
N958DL,14.045307443365695,16,309
N3MAAA,6.787128712871287,16,202
N633VA,13.319148936170214,16,188
N87527,11.360824742268042,16,194
N449UA,8.983516483516484,16,182
N3LAAA,8.391812865497077,16,171
N521VA,7.860655737704918,16,244
N344NW,9.535031847133759,16,157
N487AA,9.427745664739884,16,173
N486AA,6.603174603174603,16,189
N35204,14.315151515151515,16,165
N936SW,0.9492537313432836,16,335
N508SW,5.384615384615385,16,273
N33292,20.411290322580644,16,124
N477CA,6.746268656716418,16,268
N328NW,11.707692307692307,16,195
N326NB,7.498154981549815,16,271
N519JB,13.275132275132275,16,189
N905JB,23.9568345323741,16,139
N57863,21.198347107438018,16,121
N526UA,18.59119496855346,16,159
N317NB,5.768456375838926,16,298
N530US,5.053333333333334,16,300
N532US,8.135313531353136,16,303
N533US,8.241007194244604,16,278
N553UW,10.936708860759493,16,158
N901DA,11.618729096989966,16,299
N556WN,6.64259927797834,16,277
N560SW,3.2842105263157895,16,285
N564JB,12.792270531400966,16,207
N564SW,6.841530054644808,16,183
N18112,17.227848101265824,16,79
N27213,15.355555555555556,16,135
N3KPAA,15.41358024691358,16,162
N3KFAA,5.241573033707865,16,178
N652AW,8.429951690821255,16,207
N649AW,8.426724137931034,16,232
N3KAAA,8.568181818181818,16,176
N173US,9.197530864197532,16,243
N17730,15.25438596491228,16,114
N3KSAA,11.259493670886076,15,158
N3DEAA,8.53888888888889,15,180
N369NB,14.583333333333334,15,144
N718TW,12.91891891891892,15,148
N13988,8.928571428571429,15,196
N732US,8.439461883408072,15,223
N5DFAA,13.251533742331288,15,163
N370NW,15.882096069868995,15,229
N435UA,13.17224880382775,15,209
N588AS,4.580645161290323,15,186
N934DN,10.90725806451613,15,248
N367NW,6.286290322580645,15,248
N137EV,10.44186046511628,15,172
N712US,2.8595890410958904,15,292
N178US,9.205479452054794,15,219
N979AT,4.747572815533981,15,309
N3CEAA,13.0,15,190
N823SK,5.941717791411043,15,326
N934JB,13.903846153846153,15,156
N454AA,5.857142857142857,15,266
N8965E,9.155339805825243,15,309
N561AA,7.091269841269841,15,252
N822SK,3.564935064935065,15,308
N713UW,4.6328125,15,256
N14228,15.4140625,15,128
N434UA,10.417808219178083,15,146
N127UW,7.0215827338129495,15,278
N3GMAA,5.706586826347305,15,167
N68807,12.881720430107526,15,186
N911DE,9.892307692307693,15,260
N154UW,6.535564853556485,15,239
N616DL,10.91747572815534,15,206
N692CA,5.360730593607306,15,219
N21537,4.417040358744394,15,223
N3FXAA,8.908653846153847,15,208
N3738B,13.702290076335878,15,131
N856AA,8.095477386934673,15,199
N414UA,14.836879432624114,15,141
N3FTAA,14.232142857142858,15,168
N224AG,1.832236842105263,15,304
N419AS,5.035714285714286,15,252
N828JB,11.180851063829786,15,188
N372DA,12.279220779220779,15,154
N14907,4.705882352941177,15,357
N702TW,16.236220472440944,15,127
N426AA,5.200743494423792,15,269
N14704,11.735849056603774,15,159
N604AW,6.854625550660793,15,227
N971UY,8.887218045112782,15,266
N910EV,2.6017964071856285,15,334
N14231,12.153846153846153,15,169
N8615E,5.389078498293515,15,293
N37437,11.558659217877095,15,179
N550NW,5.873517786561265,15,253
N553AS,5.396135265700483,15,207
N341NW,8.921875,15,192
N520UW,8.957627118644067,15,236
N353NB,4.813008130081301,15,246
N329NW,7.031746031746032,15,189
N781CA,2.607594936708861,15,316
N107US,7.681034482758621,15,232
N388DA,19.167701863354036,15,161
N78438,13.716216216216216,15,148
N508AY,8.863636363636363,15,242
N78511,10.472972972972974,15,148
N988DL,7.996503496503497,15,286
N812SK,4.591639871382637,15,311
N35260,14.173913043478262,15,138
N809AW,6.320675105485232,15,237
N15712,13.266666666666667,15,165
N4WTAA,8.28643216080402,15,199
N4WJAA,13.964467005076141,15,197
N995DL,8.269387755102041,15,245
N806UA,7.256521739130434,15,230
N806SK,8.5,15,292
N007AA,17.716216216216218,15,148
N496UA,9.091743119266056,15,218
N799SW,9.785714285714286,15,168
N495UA,15.585106382978724,15,94
N805DN,7.345132743362832,15,226
N38424,16.246835443037973,15,158
N345NW,9.171779141104295,15,163
N472UA,13.79746835443038,15,158
N522US,5.759450171821306,15,291
N523US,4.879084967320262,15,306
N11189,4.923664122137405,15,262
N763US,6.965,15,200
N76508,12.556451612903226,15,124
N360AA,24.263157894736842,15,57
N12528,1.568452380952381,15,336
N12238,14.922619047619047,15,168
N543US,7.37593984962406,15,266
N302NB,6.53125,15,288
N303AS,6.394088669950739,15,203
N768US,4.2122448979591836,15,245
N820SK,4.521604938271605,15,324
N904DE,4.990825688073395,15,327
N942DN,9.466666666666667,15,270
N12109,37.546875,15,64
N31131,5.285171102661597,15,263
N311US,13.183574879227054,15,207
N657AW,5.762114537444934,15,227
N313US,11.88888888888889,15,153
N468AA,10.063636363636364,15,220
N11544,4.70383275261324,15,287
N773SK,13.009852216748769,15,203
N317US,7.560975609756097,15,164
N524VA,10.946938775510205,15,245
N7746C,7.486486486486487,15,296
N523UW,7.384955752212389,15,226
N11191,3.925764192139738,15,229
N830UA,12.712918660287082,15,209
N57855,20.78048780487805,15,123
N679CA,7.793427230046948,15,213
N631AW,4.791304347826087,15,230
N3LRAA,10.446601941747574,15,206
N644AW,6.127551020408164,15,196
N833AW,5.138297872340425,15,282
N402UA,9.50920245398773,15,163
N200AA,14.419491525423728,15,236
N181PQ,7.801619433198381,15,247
N8315C,6.0,15,278
N16561,7.426605504587156,15,218
N3HLAA,6.657458563535911,15,181
N632VA,14.907514450867051,15,173
N637VA,15.812865497076023,15,171
N3HUAA,7.846938775510204,15,196
N3LJAA,6.24537037037037,15,216
N628VA,9.915254237288135,15,177
N167US,9.474418604651163,15,215
N37456,16.053435114503817,15,131
N959DL,4.993610223642173,15,313
N854AA,10.523560209424083,15,191
N339NB,11.6,14,220
N580UW,2.25390625,14,256
N545UA,14.676470588235293,14,170
N184JB,8.699453551912569,14,183
N915EV,2.978527607361963,14,326
N903JB,18.60683760683761,14,117
N319AS,6.215116279069767,14,172
N741UW,7.239495798319328,14,238
N174US,8.637209302325582,14,215
N497UA,9.647058823529411,14,170
N547US,8.186813186813186,14,182
N301NB,6.94140625,14,256
N8608N,4.6573426573426575,14,286
N704US,7.612546125461255,14,271
N387AA,37.48979591836735,14,49
N3FBAA,10.511627906976743,14,172
N57862,15.313432835820896,14,134
N705TW,18.22826086956522,14,92
N3KLAA,11.55421686746988,14,166
N907SW,1.8291316526610644,14,357
N39415,16.518987341772153,14,158
N547UW,6.0,14,226
N3EXAA,5.14367816091954,14,174
N524UW,8.952991452991453,14,234
N278AY,26.166666666666668,14,54
N963AT,22.7625,14,80
N371NW,7.2153846153846155,14,260
N960DN,7.296052631578948,14,304
N527SW,13.309090909090909,14,55
N836VA,11.444444444444445,14,171
N711UW,5.652671755725191,14,262
N3JLAA,9.061452513966481,14,179
N38451,10.938547486033519,14,179
N848VA,11.4321608040201,14,199
N34282,12.30379746835443,14,158
N722TW,20.376543209876544,14,162
N8635F,9.228571428571428,14,280
N723TW,24.226190476190474,14,84
N8658A,7.957831325301205,14,166
N820UA,8.252293577981652,14,218
N394DA,13.238805970149254,14,134
N676AW,5.447236180904523,14,199
N534US,10.319371727748692,14,191
N807AW,4.4641350210970465,14,237
N534UW,6.36036036036036,14,222
N397DA,10.159763313609467,14,169
N437AA,13.278688524590164,14,244
N591NW,8.787037037037036,14,216
N5CGAA,10.092592592592593,14,108
N3ABAA,9.471590909090908,14,176
N4WMAA,11.101694915254237,14,236
N5CNAA,24.666666666666668,14,96
N3JUAA,4.801136363636363,14,176
N38443,13.778481012658228,14,158
N365NW,7.800738007380073,14,271
N315NB,6.128571428571429,14,280
N5EKAA,22.309352517985612,14,139
N544UA,8.155440414507773,14,193
N31412,10.163742690058479,14,171
N738US,5.702928870292887,14,239
N912DN,6.02112676056338,14,284
N714US,6.316239316239316,14,234
N375NC,5.534090909090909,14,264
N37468,14.544303797468354,14,158
N14162,6.454545454545454,14,242
N3ACAA,9.814207650273223,14,183
N717TW,13.919753086419753,14,162
N14180,6.931726907630522,14,249
N359NB,5.240174672489083,14,229
N79402,9.651933701657459,14,181
N849UA,6.915492957746479,14,213
N8324A,6.310580204778157,14,293
N556NW,4.239130434782608,14,322
N926EV,5.902255639097745,14,266
N21130,6.90625,14,288
N3771K,21.283464566929133,14,127
N483AA,14.318725099601593,14,251
N762AS,3.463276836158192,14,177
N3LEAA,9.26595744680851,14,188
N457AS,3.8372093023255816,14,258
N3KMAA,8.60989010989011,14,182
N614SK,4.88,14,250
N802MQ,29.594594594594593,14,37
N568UW,4.324324324324325,14,259
N816DN,10.73611111111111,14,216
N151UW,8.939655172413794,14,232
N932DN,5.090909090909091,14,220
N24715,19.512396694214875,14,121
N454UA,7.815217391304348,14,184
N78524,11.992537313432836,14,134
N75433,10.895027624309392,14,181
N8302F,8.407407407407407,14,243
N36280,13.0,14,136
N3GDAA,6.131578947368421,14,190
N405UA,12.146496815286625,14,157
N554NW,5.527331189710611,14,311
N3BFAA,15.572254335260116,14,173
N617DL,9.282407407407407,14,216
N851VA,10.344632768361581,14,177
N618DL,6.443965517241379,14,232
N3JTAA,9.811428571428571,14,175
N689CA,4.333333333333333,14,201
N37409,11.333333333333334,14,159
N3FEAA,10.523809523809524,14,189
N819MQ,10.843373493975903,14,166
N11165,10.995780590717299,14,237
N334NW,9.763392857142858,14,224
N885AS,0.5929919137466307,14,371
N3ANAA,9.132450331125828,14,151
N638NK,20.51851851851852,14,54
N700UW,6.08,14,250
N333NW,10.438144329896907,14,194
N290AY,25.907692307692308,14,65
N3FJAA,8.943877551020408,14,196
N786AS,8.60576923076923,14,208
N4XKAA,5.494186046511628,14,172
N68805,12.710900473933648,14,211
N17196,8.947169811320755,14,265
N35271,13.09,14,100
N8310C,8.132841328413285,14,271
N349NW,5.836842105263158,14,190
N14960,10.568627450980392,14,153
N818AW,4.751111111111111,14,225
N779AS,0.17408906882591094,14,247
N37277,13.307692307692308,14,169
N465UA,12.97191011235955,13,178
N3BNAA,7.45679012345679,13,162
N3AAAA,11.227848101265822,13,158
N3LWAA,7.382513661202186,13,183
N384DA,15.91156462585034,13,147
N3JXAA,9.273743016759777,13,179
N4YFAA,13.401515151515152,13,132
N3BTAA,11.218045112781954,13,133
N018AA,6.17910447761194,13,134
N949DL,5.2101694915254235,13,295
N555NW,3.9456869009584663,13,313
N820AW,5.85042735042735,13,234
N631SK,4.22,13,250
N161UW,13.886699507389162,13,203
N560UW,5.2687747035573125,13,253
N540UW,8.710526315789474,13,228
N305AS,7.701657458563536,13,181
N57852,16.676258992805757,13,139
N930DN,5.866396761133603,13,247
N3HRAA,10.695121951219512,13,164
N545UW,5.795833333333333,13,240
N37413,18.29655172413793,13,145
N38268,17.093959731543624,13,149
N3ATAA,16.160714285714285,13,168
N3753,14.822222222222223,13,135
N132EV,13.198675496688741,13,151
N550AA,14.054347826086957,13,184
N578UW,7.352490421455939,13,261
N575UW,5.682203389830509,13,236
N3AUAA,5.70391061452514,13,179
N667AW,8.11111111111111,13,234
N37474,13.945945945945946,13,148
N751AT,11.426395939086294,13,197
N937AT,6.056980056980057,13,351
N659BR,0.9851190476190477,13,336
N3CBAA,7.104712041884817,13,191
N663AW,8.008695652173913,13,230
N38459,11.238993710691824,13,159
N481UA,14.664556962025317,13,158
N583SW,3.2698412698412698,13,189
N4XUAA,10.086363636363636,13,220
N675BR,1.8680738786279683,13,379
N737US,7.008474576271187,13,236
N350NA,11.66842105263158,13,190
N543UW,9.042780748663102,13,187
N3ADAA,12.977011494252874,13,174
N586UW,6.690839694656488,13,262
N3KRAA,8.06842105263158,13,190
N557UW,5.536585365853658,13,246
N3DRAA,6.715083798882682,13,179
N661AW,5.744292237442922,13,219
N342NW,9.965317919075144,13,173
N403AS,4.170124481327801,13,241
N601AW,7.878172588832487,13,197
N6700,6.857142857142857,13,189
N3JAAA,10.541899441340782,13,179
N625VA,7.704301075268817,13,186
N640VA,16.408045977011493,13,174
N3KUAA,8.739583333333334,13,192
N342NB,14.804878048780488,13,164
N340NW,11.873015873015873,13,189
N3HYAA,9.578947368421053,13,190
N5ENAA,27.19047619047619,13,126
N3GFAA,4.964824120603015,13,199
N528UA,11.465408805031446,13,159
N603SK,8.336405529953916,13,217
N3FCAA,10.945945945945946,13,148
N155UW,8.705128205128204,13,234
N391DA,10.313513513513513,13,185
N15985,5.10091743119266,13,218
N3736C,12.69620253164557,13,158
N326US,10.904761904761905,13,189
N624AG,16.114864864864863,13,148
N416UA,16.158536585365855,13,164
N344NB,7.10377358490566,13,212
N3731T,13.08860759493671,13,158
N647AW,7.927083333333333,13,192
N802AW,5.826666666666667,13,225
N390DA,11.22875816993464,13,153
N642VA,12.616766467065869,13,167
N522UA,13.666666666666666,13,174
N3767,21.866666666666667,13,120
N153UW,6.159362549800797,13,251
N3GGAA,7.758620689655173,13,203
N11526,1.0186335403726707,13,322
N358NW,6.380952380952381,13,231
N12142,7.964912280701754,13,228
N39726,15.75,13,156
N023AA,12.901785714285714,13,112
N5CEAA,11.87,13,100
N907DA,5.446494464944649,13,271
N6709,11.240963855421686,13,166
N3HXAA,10.349726775956285,13,183
N3DVAA,7.583850931677019,13,161
N5CHAA,11.267857142857142,13,112
N38403,11.954022988505747,13,174
N597AA,6.109756097560975,13,246
N3LBAA,8.57948717948718,13,195
N307AS,6.416243654822335,13,197
N942UW,15.78888888888889,13,90
N398DA,6.981927710843373,13,166
N661DN,9.95673076923077,13,208
N5BVAA,13.383838383838384,13,99
N17159,8.376068376068377,13,234
N713TW,19.151515151515152,13,132
N3KBAA,7.881081081081081,13,185
N5CKAA,21.285714285714285,13,91
N5DXAA,18.110169491525422,13,118
N205UW,14.049504950495049,13,101
N33266,13.870967741935484,13,93
N928DL,7.08235294117647,13,255
N196UW,6.666666666666667,13,231
N341NB,9.52972972972973,13,185
N3746H,7.28030303030303,13,132
N3HWAA,11.896341463414634,13,164
N3KCAA,6.559006211180124,12,161
N554UW,6.161290322580645,12,217
N3JYAA,9.0,12,195
N552NW,3.763803680981595,12,326
N475HA,-0.4814004376367615,12,457
N383DN,7.342105263157895,12,152
N330NW,12.132183908045977,12,174
N553AA,7.326315789473684,12,190
N169UW,6.563725490196078,12,204
N331NW,8.926829268292684,12,164
N361NB,4.5701754385964914,12,228
N900PC,3.5714285714285716,12,224
N815AW,7.973384030418251,12,263
N66841,22.304347826086957,12,46
N821UA,10.097142857142858,12,175
N832AW,4.286821705426356,12,258
N464AS,4.730923694779117,12,249
N3LGAA,5.7846153846153845,12,195
N3LYAA,7.817757009345795,12,214
N121DE,12.55440414507772,12,193
N538UW,6.5,12,246
N308SW,5.690721649484536,12,194
N170PQ,5.207885304659499,12,279
N309US,5.187817258883249,12,197
N819UA,7.405405405405405,12,222
N986DL,7.286206896551724,12,290
N686DA,7.605263157894737,12,190
N3760C,15.602941176470589,12,136
N821DN,10.466346153846153,12,208
N3LPAA,8.38888888888889,12,198
N77296,14.677631578947368,12,152
N765US,4.922413793103448,12,232
N3AFAA,9.28099173553719,12,121
N3LLAA,7.589743589743589,12,195
N324NB,7.275618374558304,12,283
N469AS,3.5098039215686274,12,255
N812MQ,28.347826086956523,12,46
N319US,11.414772727272727,12,176
N633SK,0.44415584415584414,12,385
N3ASAA,17.5531914893617,12,141
N506CA,-0.2894736842105263,12,266
N376NW,9.214574898785425,12,247
N819AW,3.102880658436214,12,243
N6715C,10.485294117647058,12,204
N940UW,18.797619047619047,12,84
N354NW,4.607758620689655,12,232
N507AY,6.188940092165899,12,217
N11127,4.984455958549223,12,193
N552JB,7.953488372093023,12,172
N13248,14.013071895424837,12,153
N333NB,9.208191126279864,12,293
N711ZX,20.0,12,133
N742PS,4.107806691449814,12,269
N5CFAA,16.25531914893617,12,94
N654AW,11.47305389221557,12,167
N224SW,1.0558139534883721,12,215
N14118,25.16393442622951,12,61
N3KJAA,12.333333333333334,12,153
N27477,8.36196319018405,12,163
N27724,15.113475177304965,12,141
N3JBAA,6.494186046511628,12,172
N3JEAA,5.080246913580247,12,162
N217AG,2.7491525423728813,12,295
N5CPAA,31.673684210526314,12,95
N3DSAA,7.046783625730995,12,171
N658AW,8.537117903930131,12,229
N3EEAA,13.281767955801104,12,181
N733UW,4.745318352059925,12,267
N3DBAA,5.819767441860465,12,172
N14198,5.650717703349282,12,209
N25705,8.12987012987013,12,154
N3DNAA,9.364285714285714,12,140
N3DMAA,4.937106918238993,12,159
N3FAAA,3.4354066985645932,12,209
N592AS,9.566137566137566,12,189
N24706,16.77358490566038,12,106
N73270,12.0,12,145
N8656B,5.590551181102362,12,254
N629VA,10.612021857923498,12,183
N3GXAA,6.396551724137931,12,174
N828AW,5.313131313131313,12,198
N841VA,10.730392156862745,12,204
N3EWAA,11.29896907216495,12,194
N3DXAA,9.232954545454545,12,176
N804UA,7.305418719211823,12,203
N5DHAA,9.319727891156463,12,147
N615AS,0.3716475095785441,12,261
N627VA,12.372340425531915,12,188
N3GLAA,7.028248587570621,12,177
N3KNAA,8.805882352941177,12,170
N662DN,5.3392070484581495,12,227
N156UW,4.387931034482759,12,232
N8626B,5.397260273972603,12,292
N37408,14.625,12,120
N567UW,7.412765957446808,12,235
N408AS,1.972,12,250
N3GHAA,13.08,12,200
N793AS,1.1406844106463878,12,263
N855VA,9.398104265402843,12,211
N3GRAA,8.3954802259887,12,177
N36469,13.326797385620916,12,153
N751UW,1.1787072243346008,12,263
N456AA,12.327354260089686,12,223
N897SK,5.572413793103448,12,290
N618AS,-0.5490196078431373,12,255
N433SW,3.621468926553672,12,354
N3GNAA,3.8684210526315788,12,190
N13133,6.5196506550218345,12,229
N687JS,64.76923076923077,12,26
N562UW,6.7727272727272725,12,242
N573UW,5.4104803493449785,12,229
N690DL,8.782383419689118,12,193
N5ECAA,26.20979020979021,12,143
N38473,15.04861111111111,12,144
N801DZ,7.105263157894737,12,209
N710TW,8.826446280991735,12,121
N4XEAA,12.173333333333334,12,225
N361VA,12.931034482758621,12,203
N14514,0.6244343891402715,11,221
N3EYAA,9.883333333333333,11,120
N812AW,4.780701754385965,11,228
N708AS,2.341880341880342,11,234
N433AS,4.268518518518518,11,216
N14237,10.607954545454545,11,176
N626AW,16.943661971830984,11,71
N5FDAA,10.723270440251572,11,159
N907JB,15.416666666666666,11,84
N3ETAA,10.063829787234043,11,188
N5FBAA,16.915254237288135,11,118
N935JB,12.264516129032257,11,155
N380DA,14.15625,11,160
